actual_TCP_force_0,actual_TCP_force_1,actual_TCP_force_2,actual_TCP_force_3,actual_TCP_force_4,actual_TCP_force_5
3.5450771452013656,3.6334050589949483,-1.2625889931675958,-0.03338313304336145,-0.04116723575207823,-0.030693809346525665
3.6964213636571746,3.5931194143401193,-1.1868812470089996,-0.031149546424001206,-0.04383503804132992,-0.033808171729483374
3.5781884851063674,3.5722923091835908,-1.334233547120562,-0.03269702864541778,-0.04420384916579662,-0.03174250586137396
3.360543302911344,3.5296281759133716,-1.1587641632408396,-0.025522667993522624,-0.048247146998430246,-0.029457439919151705
3.6195551605649188,3.478200018528356,-1.0473154792070778,-0.025265396185019075,-0.047305231993812966,-0.03510003287239654
3.7013015894296855,3.546140355657146,-1.317590658008349,-0.029761189415311674,-0.04591089958033227,-0.03640549180176694
3.732546721403994,3.374053042742505,-1.1382888078381557,-0.02385853206882846,-0.04439824680325705,-0.03820629434459564
3.586719842753978,3.4881786319931853,-1.354744388958964,-0.0333258335943898,-0.04750907650055373,-0.0338300680006207
3.67963010505896,3.5671719710158762,-1.304068809709991,-0.031968885739876524,-0.04559878351519418,-0.036428993385222375
3.618789409248295,3.4485910007031784,-1.2543131912797507,-0.03397809124007713,-0.04782592189130083,-0.035081300218356086
3.682316691532134,3.585645530969148,-1.0716944232918555,-0.02831254233014724,-0.049310613336023254,-0.03458060421118895
3.82111917522975,3.6602769063978657,-1.2905022420274375,-0.03550322379318534,-0.04449940573137936,-0.03343588801242159
3.7115311587921824,3.398511629802405,-1.1276134897522703,-0.02911865469745214,-0.04614515728466387,-0.03558327312526623
3.8782127000512285,3.3641027341825294,-1.0448277111200293,-0.03169544465789434,-0.045775144094566005,-0.038275112490100835
3.7040992751020525,3.4259746210389723,-0.9909082603325345,-0.029315367158767792,-0.049217865873819315,-0.033221683694536736
3.76296808145762,3.546336322644828,-1.0626612639776425,-0.037625326821062045,-0.04378101473583392,-0.03275086225071568
3.7252462907209227,3.465323397563255,-1.082351084434446,-0.034429171262656384,-0.045735888379410235,-0.032245064791997374
3.702650449670048,3.5192409767053916,-1.3517070216450087,-0.038188986158152666,-0.04209593275447365,-0.03287952976652465
3.709944015532483,3.5703260826763588,-1.159315961216278,-0.03667814814761891,-0.04600280862599609,-0.030695049318247392
3.56846378182764,3.4990802799129,-1.304193681247211,-0.038238297076485246,-0.04673157508812096,-0.02911161970025713
3.754225431377571,3.3042358426652916,-1.0656202424858812,-0.028314710014897604,-0.04312372098633025,-0.03621517987653071
3.6041789177439627,3.4472216676242105,-1.0745290928385405,-0.02339425242872105,-0.04495826374373165,-0.03412147860071053
3.6309257392126426,3.403909570709039,-1.361713183738221,-0.02588094066267617,-0.05014312751719684,-0.032868055655973234
3.756213268621909,3.51237167272863,-1.1849682455428916,-0.023495189759127486,-0.05114713531386674,-0.03555883716400532
3.687663151402637,3.4103082809565035,-1.1547957759085434,-0.02021816409338224,-0.048272154224667733,-0.03679871176739065
3.7573385515407374,3.3880017029781797,-1.27196713410728,-0.026992245468307634,-0.049592629261159024,-0.03620887575935811
3.5625756260727264,3.358857684239908,-1.4479118426223423,-0.026499683987040272,-0.04823754232587658,-0.03366721020263262
3.6612542655120515,3.5824647195658375,-1.2077971011987634,-0.020266458614270934,-0.056236184066482856,-0.03186373616335107
3.5982030252935666,3.5783446302213755,-1.337522013836237,-0.024342716898350013,-0.04603342969087103,-0.027151029165826335
3.6924191119216596,3.6467990178060252,-1.1776150452059668,-0.02505423009368688,-0.05343770256475427,-0.02794369946561135
3.8046536838641285,3.642193099829057,-1.3659987560831415,-0.026112419977487557,-0.04438378003944644,-0.034616001817395575
3.8909012458237218,3.642623725624139,-1.075763951540089,-0.0236434054222774,-0.05373539158039559,-0.03343933254875034
3.8814145752826015,3.570505304963178,-1.3114996767045148,-0.026983464911650237,-0.0478723283418622,-0.036478756054311244
3.7276459239951274,3.378910969608059,-1.0982367383366205,-0.024759847812050675,-0.04877528855799962,-0.030579388255474908
3.732756405139708,3.633257254879715,-1.1918911289027665,-0.02482006604470624,-0.05156957241892637,-0.029141639193446527
3.7852034056016812,3.521818564138019,-1.2696050716971594,-0.03153076150823543,-0.049027335061743095,-0.03006113943751601
3.7018127880161193,3.6183792505193146,-1.41741846683997,-0.042340460874454124,-0.042926933852543925,-0.028133787705496238
3.8136852296094084,3.445009660481526,-1.2585134561376163,-0.04291296053796846,-0.039774264187863576,-0.030646108386656372
3.7940253745740833,3.494677485567805,-0.9257177101063017,-0.03967812411445045,-0.042129358401687404,-0.031186657582797116
3.811119196979707,3.690047122221139,-1.022929874269543,-0.04653705609955893,-0.03916771920323757,-0.025458443388005653
3.802976486735175,3.3887522345688157,-0.9537246057871297,-0.04517817812376887,-0.03936581324195679,-0.0330802528779455
3.8193699039194255,3.5944865667054544,-1.0665315088678256,-0.04856088893034595,-0.036663839170797095,-0.03204955130072529
3.830652470276541,3.534501084913633,-1.0493277330911643,-0.05073937923789634,-0.03494947732316292,-0.028751463504000756
3.774405410690985,3.4546222896529257,-0.996004027796408,-0.050601837844218386,-0.03578510320240627,-0.028348370132423764
3.7448074111335483,3.6209995068245227,-0.8312003979656385,-0.04697707623024494,-0.03396488847870498,-0.024540355777927368
3.594022507304859,3.456949858859797,-0.821588305353839,-0.05099164924935447,-0.034405066112461885,-0.02495071267524454
3.814721719232762,3.4887502490999314,-0.7323936232235184,-0.052941836546734664,-0.03400714828419496,-0.033374456386511576
3.7607029340894567,3.535952249771996,-0.9194749840074029,-0.060373502238039126,-0.0336120271725993,-0.026998130520009954
3.7077744231467227,3.2099319045582444,-0.9989446697387803,-0.0552895520033798,-0.03203107213037391,-0.026782595984159434
3.775479566483476,3.5723773505213554,-0.8153513107321653,-0.058010775563480534,-0.03456484966641877,-0.026036478846151477
3.746632318765468,3.338215116468737,-0.6265359540888797,-0.049748837915916964,-0.03911142334986939,-0.03136699955794203
3.727436230087698,3.5268042736399767,-0.9896956038999282,-0.0599729835388473,-0.031063360011147505,-0.027279591819026974
3.711220941144833,3.575616962801971,-0.8852934798636035,-0.0563928734181429,-0.03205009124487099,-0.03157480800919377
3.6268606375356294,3.250845590217388,-0.8833340771105251,-0.05190172891308757,-0.03072913027802078,-0.028544835574662756
3.822491070296935,3.4479776228397845,-0.8542139525070291,-0.05517793352049856,-0.03149565178840259,-0.03071864155219598
3.734456134733426,3.53486562682642,-0.6687065534592553,-0.0469396074276351,-0.03599790435406741,-0.028236652254303725
3.8563770180427,3.3499800892964675,-0.7231805831876598,-0.053607194100828266,-0.03376891304630191,-0.03280021618791263
3.796673640567194,3.4742876058929175,-0.7604479556279691,-0.05126796583142944,-0.031449881127024466,-0.029687162781631835
3.6827822951095737,3.5109916511683363,-0.8514618400073258,-0.05298626186998803,-0.03150815278067279,-0.026516662677793762
3.6619225897607217,3.3468149595170247,-0.8656230927217872,-0.05396264941099423,-0.03223607598544674,-0.027365414140597958
3.6858365904181447,3.345637279757181,-0.6762930031078593,-0.05367615718518959,-0.03279901242331836,-0.028685003002051273
3.741850203759892,3.5578305678829674,-0.7037290635303871,-0.05406968717340327,-0.03476166706618734,-0.0274474551129624
3.7088827404547713,3.4903493451673473,-0.8686779666819227,-0.06128695401022765,-0.03203368342378449,-0.025288906553101287
3.5368112210271,3.480020486367205,-0.8961491491307163,-0.05866071917136335,-0.028904148323690555,-0.02366013558776027
3.768833445447591,3.4024132861716754,-0.7518507428362663,-0.053311522542639295,-0.02788864116747443,-0.02806410705590587
3.7939141658799107,3.4179073586188244,-0.8191685042156155,-0.0602796465441028,-0.031097651136135312,-0.031073030168866658
3.607597998294769,3.602769686720757,-0.7266874659022845,-0.05183754346073692,-0.031148804906487366,-0.02182121118364158
3.6788600014429713,3.5461588384665115,-0.7244619366742464,-0.056593834012010305,-0.03117311331144671,-0.027176746151695047
3.783777946871698,3.5660251583645657,-0.668946906799549,-0.061362175237498914,-0.029339961745190917,-0.024667342797317512
3.791041794373532,3.5593949852763265,-0.650868465801461,-0.058313512400457214,-0.03031048440320128,-0.027752121504139634
3.6878544296371016,3.5600238092613217,-0.7657636979297312,-0.05645332053279603,-0.030981926044684832,-0.024117246477292322
3.672585382076598,3.5378309783030355,-0.6361240112985986,-0.05396817572388671,-0.03044438024631699,-0.026861767876070936
3.739611727966488,3.6085066681686695,-0.8634949759116115,-0.059166827017523765,-0.028901264691208274,-0.027354154038903344
3.6907671117829497,3.4112375422828283,-0.9138489398155945,-0.0604326333053875,-0.026024808615808803,-0.028244978902193785
3.81775446728906,3.6830431906381946,-0.760578810868658,-0.059900510842334206,-0.028079939345279505,-0.026009363596575553
3.7308568824578234,3.7112839563193836,-0.8485582947438057,-0.05716725217275344,-0.02794815882388155,-0.024103955377580893
3.7396185409199187,3.5962793992013444,-0.7666671475153075,-0.056696937353082046,-0.030277912281179063,-0.027523847087869757
3.7869902119706498,3.659579811890584,-0.7058337460332005,-0.05570729515351183,-0.028527017221913024,-0.02715381365519207
3.886694679547712,3.3587072498236177,-0.6805960638648109,-0.05267828267484056,-0.031281835252804736,-0.031836157774509474
3.7513404251852105,3.386538857199577,-0.9306911921197523,-0.0551620628466694,-0.02936102676525594,-0.029261036179554417
3.7940024229975085,3.514061282583898,-1.0272936211652104,-0.051915095487606935,-0.02996048065300248,-0.028654453337765007
3.958162752335063,3.7509367769966278,-1.0467948990825622,-0.05924576103235302,-0.03121725426585385,-0.029888660985525478
3.9374366711088866,3.55147810014374,-0.848018161075752,-0.05643727237194339,-0.031708114307630306,-0.032562819646175786
3.8308964383373993,3.575252980163537,-0.8529998146484103,-0.050253135438756806,-0.033920266015488316,-0.02847449709692032
3.6328477608618726,3.4455752085986697,-0.7782466841496934,-0.05095030340915921,-0.036490625630693906,-0.03000879968102488
3.731633374296187,3.5690201479843657,-0.9768555144253303,-0.05328404974493761,-0.03319069132180362,-0.0299458740670892
3.7583620510339504,3.3568038960456623,-0.8443027176837383,-0.05127554386735371,-0.03383524009135125,-0.031532698919851936
3.609401521736625,3.3308353171303438,-0.8472025923838871,-0.04966753871849909,-0.03540970284466845,-0.026358709288421347
3.7547098316040923,3.4593804696416806,-1.0090379924150086,-0.055952215182698724,-0.03207475327951841,-0.027996019155798895
3.7099146979006585,3.54785159914889,-0.8483878550227857,-0.05268669331220577,-0.030150812738442407,-0.025045548742520577
3.776899674442679,3.370600045905913,-0.9546683014955379,-0.05586463405162702,-0.027258427715060506,-0.030601836224175265
3.782982178772655,3.3901086159779266,-0.8355144823135318,-0.05301337695137516,-0.026342005269774794,-0.03140989641571262
3.828820803133226,3.530342607505986,-0.7686442530819129,-0.05903185476579876,-0.03152579362778137,-0.028930779165254192
3.632051115114706,3.3314423112535247,-0.7824145941884029,-0.05690726883872756,-0.029233888477914013,-0.023860335575904335
3.78389412644461,3.3457711845408444,-0.7280776081923536,-0.05674158307955671,-0.031392787112445183,-0.029570807009563896
3.5848338133725566,3.4613079367248174,-0.6744889604995591,-0.051861767345646764,-0.03131683358886985,-0.02450882948975046
3.795984013574576,3.5452443129126885,-0.8001278589862695,-0.05842656380286665,-0.03045104798638073,-0.025088405388487556
3.722211768351495,3.4876303940756053,-0.6281171785892867,-0.0526657503355699,-0.03583437444507713,-0.026610837306294797
3.7174825452621714,3.50258662035862,-0.8443049978503562,-0.0562404471986955,-0.028182589954925615,-0.027496043263765597
3.7436468900766458,3.4998201917022893,-0.6943991036564445,-0.04947313755564022,-0.03497136034317218,-0.027407245949587697
3.7515473690521324,3.507227470927884,-0.8423269688796429,-0.05630822465678505,-0.02974644194576997,-0.028336173834129452
3.7290933309701675,3.5950524177278305,-0.7861854682504036,-0.05458737269192287,-0.03183306568628974,-0.029061695127812672
3.6369234812258666,3.483252510115276,-0.9639982366416754,-0.051470365633880855,-0.03313574783665434,-0.025761101378319416
3.862960112956101,3.5379731338745173,-0.9408223379766254,-0.04919294602798145,-0.03512525832937168,-0.030874358645510133
3.7320031202348622,3.6210011095773837,-0.9390855670148849,-0.049933183048392796,-0.03507981906264718,-0.02312361832871785
3.564045882919213,3.392809495863447,-1.1743903584121498,-0.050478499213824454,-0.03567387924698173,-0.02414053290075398
3.964258900160329,3.5065102404444763,-0.7635349877912043,-0.043764126136684366,-0.040936121177830236,-0.03032910524933801
3.677503121223485,3.435983490449478,-1.1884705758653409,-0.04808494694623515,-0.0399472273380785,-0.029582754170644432
3.553686166603052,3.4032370864129207,-1.1886998376469913,-0.044759269461351295,-0.038890702551816106,-0.027793466851876614
3.740439959304111,3.463229071657387,-1.0123157781365206,-0.03931489452357804,-0.04418935935209399,-0.027735421068855518
3.5706705045478686,3.41787066698037,-1.1704411246952489,-0.03676033239992021,-0.0453493182711706,-0.025337621119934043
3.720468902691838,3.3095489900045325,-1.3002258664593536,-0.039368506158093376,-0.044784470479720985,-0.028437969257220815
3.6908617053122557,3.344479910859179,-1.0111744836825174,-0.03202795695323523,-0.05104927699677979,-0.029956238825036997
3.7590241165881606,3.526431305072672,-0.9665655241038966,-0.024574199397815515,-0.052638545615447944,-0.030923192911754938
3.715599511363391,3.413880076399987,-1.285181136212172,-0.03265561287641765,-0.052824772002490354,-0.027885248463316453
3.7292078278013667,3.377617811121837,-1.3206115358959578,-0.035293449683961156,-0.04823559811660323,-0.028721023776733384
3.6234479969550035,3.1968496859856357,-1.3282482946193352,-0.04254372650239255,-0.044927905431112115,-0.029621425957986797
3.700764194501382,3.2060536671499147,-0.944134909959975,-0.037458181083077635,-0.04451881653577285,-0.027005390370519657
3.692528009590408,3.3112766760615475,-1.0278716965532304,-0.039977015767427466,-0.041193756641622364,-0.027131388558985156
3.8252975224028463,3.360606140401384,-1.0477434745906677,-0.04050390552538786,-0.04432595259883677,-0.031203346160481142
3.8083335869444856,3.3220460402071197,-1.004930745134851,-0.03642940860629276,-0.04504045750758511,-0.03392069879848822
3.7280172225507124,3.2279024064876904,-1.0755072298533015,-0.039317742773824466,-0.04374950544802852,-0.03209114599794203
3.741150254702887,3.658768201343452,-1.0107350439747087,-0.04214114765441959,-0.04206775492463659,-0.028429311276625485
3.7884364967392283,3.510781001926121,-1.1470726053520415,-0.03833703909428398,-0.04539974196036555,-0.02947754344969717
3.714351538769817,3.4076088005988563,-1.2096762200170041,-0.03813976999755512,-0.047577978438503504,-0.03624235238253108
3.7497101801712516,3.475652006458367,-1.2580505919746001,-0.03426490421168007,-0.04350047587500271,-0.03220486979090384
3.7274219066723733,3.352157301164417,-1.0958590191990802,-0.039022499383973126,-0.04177199086808874,-0.032344345532177084
3.5902626141083838,3.5834443316636575,-1.1424918322970907,-0.03570978172071024,-0.04251577083838841,-0.029593280259565178
3.7461254592379394,3.4057867859224613,-1.1537889114084452,-0.039257111056817326,-0.04625829587506825,-0.03057456553457852
3.8246493645286046,3.673420079156662,-1.2137541432326002,-0.03832482832718265,-0.03943592096239157,-0.03309095449871201
3.616398115636545,3.4035251060643987,-1.1341337760085155,-0.0392652015835905,-0.044497659397125085,-0.026934589454412097
3.7791538099309436,3.550882510013122,-1.1557061694209485,-0.04025514608034313,-0.04553931874670869,-0.0298083653453702
3.7599359107696095,3.5649362234776243,-1.1251465594543217,-0.03543126822769618,-0.048546997413418586,-0.028021506898679643
3.8008256015674977,3.6371991761530356,-1.13052088993758,-0.02568235644091337,-0.0518557715890809,-0.030810216879462463
3.694284434957937,3.4731239175392776,-1.4729866532978837,-0.026328587552297455,-0.052472690669451295,-0.03142898901647121
3.7994636392823464,3.549893702040305,-1.5593665443761568,-0.021817011105178592,-0.05677650023367043,-0.028332094069281246
3.847126587362901,3.5336158359525687,-1.4229193129005495,-0.012568659553901528,-0.06296042231926675,-0.029659310829278307
3.8788706555654464,3.4859549282709144,-1.5343677310182853,-0.021023762662332496,-0.053544687012824825,-0.03224851791591151
3.7176990498657903,3.659761477188246,-1.3064767324324331,-0.02582972390564439,-0.05013239393061462,-0.026666506778154877
3.8603673635698708,3.5711588663512512,-1.2010431579642735,-0.03557041421000291,-0.04560316789716842,-0.029062192472352647
3.7555663447707364,3.62499317746647,-1.1572640582645912,-0.0327532871235311,-0.046038427349399585,-0.030124932425351393
3.8780291866591736,3.643799056711194,-1.0308669735527218,-0.04251979255673473,-0.04313979939491418,-0.03217768587802445
3.695601114047767,3.651599767468385,-1.2107098632495314,-0.04309631784273166,-0.03690967760937375,-0.025170645584410473
3.7147996351297525,3.681236093363028,-0.9806502599018527,-0.03852568138507598,-0.047509708739640374,-0.02644676241982991
3.6555226742790197,3.4013380021384396,-1.2001875816547702,-0.04888597278923504,-0.03620485227318113,-0.026351773378065
3.7387766374502887,3.425857007135525,-0.9657918855711838,-0.04750832347971685,-0.03587550817974815,-0.028285871423041137
3.836145405049332,3.443526615699124,-1.1675875472191042,-0.040921271833726715,-0.03988849802073249,-0.03215239371910409
3.9677662691692,3.406645488985122,-1.3475389375534474,-0.02627186112158405,-0.056551013364288874,-0.033803654754533
3.6841698387516537,3.607681165765477,-1.318999736074762,-0.006455283317887504,-0.06561714354950453,-0.025647661953200916
3.9399183568857357,3.6370030324173994,-1.6413286437484889,-0.004560593015761661,-0.06921068503132978,-0.02870720557905685
3.7098388794072332,3.5486116421952887,-1.864126393353852,-0.004111079037643774,-0.07023945580603524,-0.02651352191246533
3.700265201398353,3.6278067969617234,-1.4868906569986653,-0.012433988974414844,-0.06495803564206704,-0.02771380674077713
3.7068432616039635,3.5022545621876766,-1.2807722704296234,-0.030730436143517597,-0.04538773632992597,-0.02783820449516098
3.800870708967302,3.5548316306764467,-1.0278756131629174,-0.038546668680029726,-0.042543768537560346,-0.03020416116546277
3.678353328788498,3.762915595556863,-0.8590645705056204,-0.05199905436732616,-0.03667938080635629,-0.025688342409582766
3.7518867210176365,3.5218078033568005,-0.973121297916405,-0.04904640470283417,-0.03118008354748602,-0.02806908875540811
3.9080774736325568,3.4449533769607408,-0.7936600165639799,-0.058077090979204514,-0.03148388708292624,-0.031504000145991536
3.960166101193596,3.598240345862512,-0.6202879526940709,-0.04407528536075684,-0.03751119480082156,-0.025981134634098985
3.922539773128816,3.5464099116081207,-1.1834707078296542,-0.030512236635268156,-0.04556332831703553,-0.03356140459873811
3.9769798925984934,3.4916868092526157,-1.7127650483268815,-0.0047356538148157,-0.06713503434500043,-0.027767793168273883
3.8301780064613506,3.709051069572504,-1.8381685416304858,0.021984985441655086,-0.08571399288148904,-0.031378280449754756
3.701845169960494,3.720910927657502,-2.0633306408221412,0.024907107171014013,-0.08738545825585033,-0.027259741414789693
3.604577041887341,3.679779876909866,-1.7166060342012264,0.00037142908613655573,-0.07048292277566467,-0.029843941665618642
3.801641456621166,3.6939780300712814,-1.3902383751721956,-0.022466643382751783,-0.05180774085434436,-0.02754763328629519
3.708153421086645,3.602855933661128,-1.0441207242300985,-0.0444646769697473,-0.04220923106555387,-0.028968220707030916
3.9772995981794543,3.612745444174154,-0.7854610241140686,-0.057010797852994656,-0.03371190597173512,-0.028293182776776653
3.8205043502336746,3.5800852482186953,-0.5964227290038455,-0.06824248785537294,-0.025647897942218376,-0.029685300840171708
4.105470065425531,3.686858925417094,-0.4945968659217569,-0.05959907151804737,-0.03134360549585063,-0.028167481504391405
4.02145873112725,3.6132229050790876,-1.0422036546175495,-0.04472752869834989,-0.0409861010518368,-0.028748311221606752
3.9206678016662906,3.7368985635310623,-1.525091213283547,-0.019812696347261537,-0.05934113763869822,-0.023065814886141272
3.769122503701003,3.441796591702579,-1.8354021306574901,0.0026661242505937877,-0.07124147713013587,-0.03116381685030182
3.8367660821744205,3.584242776516853,-2.0478139488035403,0.005075204583918469,-0.0749585196273056,-0.03531070466589041
3.6328531512935807,3.4426468637473513,-1.8172890641164652,-0.006509245289407474,-0.06588502992362441,-0.03212926977669001
3.639172737774607,3.4941896140963564,-1.3431824488401916,-0.017453685237781087,-0.057523067272964315,-0.031632027827922043
3.7866893150614405,3.6021644238015584,-1.549829696543459,-0.017686278011482055,-0.05997078343610949,-0.03071759276546137
3.988236005647326,3.7562491626986385,-1.437739661526061,-0.0027260070357934436,-0.0683239413312974,-0.029258678953487514
4.04683316162218,3.9632285081743137,-1.156140545843514,-0.009880369779541268,-0.06472541943126206,-0.026585531916652496
4.131277701568771,3.825527774191068,-1.1627036208211095,-0.018034811167242648,-0.058670060536267145,-0.028907601403443228
3.9941853948457178,3.6046183379554324,-0.7998903029869137,-0.031843290927414794,-0.04672693653210445,-0.02773695624585837
3.805362502072094,3.603053860067457,-0.9438009310088498,-0.036476172220026165,-0.04633073114844499,-0.022425010742307596
3.611903036940278,3.563565501755215,-1.2579358726433543,-0.02666366355734681,-0.0509526685060227,-0.03153673288381839
3.709381250397844,3.595968413081676,-1.5462643646442422,-0.010514107624361509,-0.06475470506295836,-0.030777562757712547
3.5554942265189986,3.587334981985727,-1.8436481101385926,-0.0029892956109045937,-0.06744802389964222,-0.03512023202651036
3.9702060667907464,3.6108879025886162,-1.901736104491086,0.018138000965102027,-0.08797002485314984,-0.029514958949959265
3.8048594967057294,3.648356571534618,-1.6129200501646699,-0.011007879926459754,-0.0650500463270788,-0.031226921159204616
3.8687694261331513,3.488656397988152,-1.212789148443246,-0.02229908305642235,-0.05499022893803198,-0.02429509166093982
3.693518254446205,3.612831703965251,-1.1299490874003604,-0.024659923403096043,-0.0507900561605261,-0.0306156774826258
3.7879377785586894,3.7139402792933622,-1.1222103267268904,-0.015312311465854826,-0.06339538023857938,-0.024513882840763473
3.8602925601956484,3.640872527237753,-1.1662075512442163,-0.021741134191969644,-0.05393530970515398,-0.03425110562948964
3.834351411584712,3.594760270305146,-1.1038168848762873,-0.02660475296803701,-0.05052235506860505,-0.029535775950639526
3.574378429306033,3.801319280176313,-1.391458300231202,-0.026701858090232657,-0.05047101406127122,-0.02420240803085636
3.768333661945689,3.587272609173228,-1.656233694948398,-0.004339095862512365,-0.06605819323078949,-0.02887370441529205
3.813474635921214,3.560942033549608,-1.8367801299103113,0.010951869283610124,-0.07857074415979298,-0.03681541981495678
3.8485407635027458,3.5930285304940526,-1.853904356351368,0.02037060764856586,-0.0883085566178568,-0.03167594058351231
3.8490399403326236,3.4601418871454173,-1.4873143368869648,0.005849822236782626,-0.07369916374098721,-0.029263003424124034
3.711063874060936,3.6287844776688103,-1.4005268600715415,-0.010015160416368227,-0.06338568569425623,-0.028079572778084528
3.702495365058064,3.6492574214054057,-1.4685460250341154,-0.001277056391634314,-0.07216463793392726,-0.027923464988579536
3.8222784285582723,3.8154558814981323,-1.4204944278396932,-0.013006774034238344,-0.0632975180251718,-0.026210441509667688
3.8875335816003695,3.6748882926683932,-1.8601378350916744,0.014257042370065302,-0.08687032360883104,-0.027952942655497644
3.7739619245686056,3.6670082404487605,-1.3643530911853643,0.0021325029415620728,-0.06782250363653272,-0.03171081564966053
3.9411447797084875,3.5905318188110558,-1.511138015311853,-0.013532725593435994,-0.05947018131177035,-0.02436061806609321
3.7101035506804054,3.6979233432660554,-1.5502403642986953,0.001521114937814809,-0.06864958075041602,-0.03588646182223896
3.9040840520565228,3.548361554167966,-1.465506077187086,-0.012265973028469688,-0.05602564070673073,-0.030121938857296044
3.953662684864736,3.757441972714915,-1.21071905583843,-0.023133564821092027,-0.050702623263741316,-0.037462800671506424
3.7305551529596035,3.6273635127960877,-1.0634358788878822,-0.029165988755141925,-0.04907498064662868,-0.02350216659862225
3.71685613422222,3.544410663437941,-1.417950998439066,-0.004346956897968157,-0.06900303930564886,-0.02963806009029049
3.8452231784680073,3.6184694123201715,-1.6123873115431395,0.013351789736010672,-0.07858745477697165,-0.031453841267540306
3.8140875148839806,3.5845854181633623,-1.6981688711915839,0.01434560884741657,-0.07895082322409977,-0.028087575783534262
3.7063044098407993,3.6263637413822396,-1.5733996725431412,-0.002059393464297468,-0.06928766734439573,-0.03298593763023189
3.613702587050172,3.5084739923731436,-1.9025048907820503,0.009811513154313216,-0.08087882490741104,-0.025797832455678894
3.6906676297630714,3.574288303217404,-1.987767207984481,0.019203623971220808,-0.08755688344391604,-0.03541907570631522
3.895763466172867,3.6192651947456467,-1.9069049451430125,0.007256500265100656,-0.07547901263051121,-0.031507298888200544
3.6099154498209565,3.522199769547345,-1.5779319762784685,-0.006140329417022722,-0.06761032205307992,-0.03356947571053559
3.883186542461372,3.5650099874019,-1.861795225377139,0.0004447716137092189,-0.0765879568179439,-0.027644666068261197
3.681925468666248,3.6097111933904475,-1.660816104050417,0.018936396712765376,-0.08664173244090848,-0.03318373804417803
3.8336850916993344,3.610865336404737,-1.6672055159487478,0.008673371381732187,-0.07604718506519478,-0.02469646783167453
3.847581643367322,3.5801167907598863,-1.6637808254694888,0.002289636759101661,-0.07319633863281998,-0.029387710282796433
3.826230671694116,3.4474402144605776,-2.285643217606676,0.04333174526946069,-0.10778770927906423,-0.029704195197345816
3.927579341749373,3.5890773685555466,-5.433743379366875,0.26301597933847765,-0.25935739823067017,-0.04045995349748575
3.990095248195739,3.8081260722643027,-7.0210092106345146,0.3904432388457036,-0.3534370324985892,-0.05171599627422988
3.829574771950254,3.601115567091874,-5.992403018977319,0.31293973915719847,-0.29983341484690323,-0.046068691784105165
3.653226332530812,3.251729223953015,-4.788533199071518,0.22303391303511727,-0.22835286578522204,-0.04648042799124863
3.643407559708704,3.123782456214671,-4.564093336825917,0.19959391349930666,-0.2117693210489947,-0.036235725926891726
3.576899531048449,3.5066219005221972,-3.4608226859465154,0.16069504941305982,-0.18414635090637446,-0.035725331795520746
3.74151527730979,3.5496392957346377,-2.091783292176826,0.07002331324066659,-0.11878316967241903,-0.039736315841478666
3.738618099818745,3.880780410143731,-1.0408936098617965,0.005489177669889475,-0.07532249050856993,-0.027391235029774558
4.11369266843495,3.7989931248460125,-0.2598532350750029,-0.03838039608505062,-0.04613010022110049,-0.028531557698399792
